technology,edge,time_operation,value_scenario_MC1,value_scenario_MC2,value_scenario_MC3,value_scenario_MC4,value_scenario_MC5,value_scenario_MC6,value_scenario_MC7,value_scenario_MC8,value_scenario_MC9
Nickel_transport,ROE-CHN,2,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,3,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,4,26.220000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,5,29.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,6,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,7,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,8,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,10,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,11,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,12,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,13,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,3,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,4,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,5,0.17999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,6,0.24000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,10,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,11,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,13,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,0,0.47999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,1,0.47999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,2,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,3,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,4,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,10,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,11,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,12,1.319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-DEU,13,1.4399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,1,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,2,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,3,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,4,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,5,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,6,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,7,1.7400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,8,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,9,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,10,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,12,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ITA,13,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,0,2.742000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,1,2.7419999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,5,2.7419999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,6,4.518418800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,7,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,8,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,9,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,10,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,11,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,12,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,13,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,2,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,3,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,4,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,5,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,10,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,13,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,0,18.797999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,1,24.264936599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,2,31.185455400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,3,37.943002799999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,4,42.88041179999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,5,45.29206740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,6,47.28000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,7,55.4689176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,8,64.86543000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,9,71.976237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,10,81.36000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,11,89.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,12,98.21999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,13,107.21999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,0,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,1,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,2,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,3,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,4,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,5,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,6,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,7,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,8,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,9,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,10,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,11,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,12,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,13,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,0,0.0,1.2659999999999998,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,1,0.0,1.32,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,2,0.0,1.44,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,3,0.0,1.5,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,4,0.0,1.5600000000000005,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,5,0.0,1.62,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,6,0.0,2.118418799999998,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,7,0.0,3.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,8,0.0,3.54,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,9,0.0,3.6,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,10,0.0,3.6,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,11,0.0,3.78,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,12,0.0,3.84,3.6599999999999997,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,13,0.0,5.4,3.6599999999999997,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,1,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,2,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,3,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,4,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,5,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,6,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,7,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,8,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,9,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,10,0.0,0.23999999999999966,0.23999999999999966,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,11,0.0,0.3599999999999996,0.24,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,12,0.0,0.4799999999999996,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,13,0.0,0.5399999999999997,2.1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,2,0.0,0.9,0.04545540000000381,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,3,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,4,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,5,0.0,0.96,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,6,0.0,0.9599999999999997,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,7,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,8,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,9,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,10,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,11,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,12,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,13,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,0,0.0,23.76,23.76,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,1,0.0,23.76,23.76,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,2,0.0,23.76,23.76,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,3,0.0,23.76,23.76,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,4,0.0,26.7,26.220000000000002,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,5,0.0,30.060000000000002,29.58,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,6,0.0,34.8,34.8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,7,0.0,37.2,37.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,8,0.0,39.6,39.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,9,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,10,0.0,44.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,11,0.0,47.4,47.4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,12,0.0,50.4,50.4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CHN,13,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,0,0.0,0.17999999999999994,0.18,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,1,0.0,0.17999999999999994,0.18,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,2,0.0,0.17999999999999994,0.18,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,3,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,4,0.0,0.17999999999999997,0.18,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,5,0.0,0.17999999999999997,0.17999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,6,0.0,0.24000000000000007,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,8,0.0,0.36000000000000004,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,9,0.0,0.4200000000000001,0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,10,0.0,0.48000000000000015,0.7800000000000001,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,11,0.0,0.5399999999999999,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,12,0.0,0.66,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-CZE,13,0.0,0.7200000000000001,1.56,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,0,0.0,1.2,0.36000000000000015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,1,0.0,1.2,0.36000000000000015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,2,0.0,1.2,0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,3,0.0,1.2,0.48000000000000015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,4,0.0,1.2,0.48000000000000015,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,5,0.0,1.2,1.0540674000000096,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,6,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,7,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,8,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,9,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,10,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,11,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,12,0.0,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-DEU,13,0.0,1.8,1.529469600000006,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,0,0.0,0.0,0.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,1,0.0,0.0,0.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,2,0.0,0.7199999999999993,0.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,3,0.0,0.7199999999999993,0.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,4,0.0,0.9600000000000005,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,5,0.0,1.5599999999999992,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,6,0.0,1.5599999999999992,1.5599999999999992,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,7,0.0,1.5599999999999992,1.56,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,8,0.0,1.5599999999999992,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,9,0.0,1.5599999999999992,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,10,0.0,1.56,4.1426795999999895,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,11,0.0,1.74,5.939999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,12,0.0,4.74,6.3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ITA,13,0.0,5.04,6.3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,1,0.0,3.2469366,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,2,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,3,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,4,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,5,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,6,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,7,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,8,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,9,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,10,0.0,4.619999999999999,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,11,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,12,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-JPN,13,0.0,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,0,0.0,0.3600000000000003,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,1,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,2,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,3,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,4,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,5,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,6,0.0,0.6,0.5843513999999927,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,7,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,8,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,9,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,10,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,11,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,12,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-KOR,13,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,1,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,2,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,3,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,4,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,5,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,6,0.0,3.479999999999998,4.054067400000008,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,7,0.0,4.139999999999999,4.054067400000009,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,8,0.0,4.8599999999999985,7.119497400000007,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,9,0.0,5.639999999999999,11.770304400000008,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,10,0.0,6.479999999999998,14.674067400000009,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,11,0.0,8.16,15.66,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-ROE,12,0.0,9.06,16.56,0.0,0.0,0.0,0.0,0.0,0.0
