location,exporter,commodity,time_operation,import_flow
JPN,KOR,Refrigerant,1,0.0
JPN,KOR,Refrigerant,2,0.0
JPN,KOR,Refrigerant,3,0.0
JPN,KOR,Refrigerant,4,0.0
JPN,KOR,Refrigerant,5,0.0
JPN,KOR,Refrigerant,6,0.0
JPN,KOR,Refrigerant,7,0.0
JPN,KOR,Refrigerant,8,0.0
JPN,KOR,Refrigerant,9,0.0
JPN,KOR,Refrigerant,10,0.0
JPN,KOR,Refrigerant,11,0.0
JPN,KOR,Refrigerant,12,0.0
JPN,KOR,Refrigerant,13,0.0
ROE,KOR,Refrigerant,0,0.0
ROE,KOR,Refrigerant,1,0.0
ROE,KOR,Refrigerant,2,0.0
ROE,KOR,Refrigerant,3,0.0
ROE,KOR,Refrigerant,4,0.0
ROE,KOR,Refrigerant,5,0.0
ROE,KOR,Refrigerant,6,0.0
ROE,KOR,Refrigerant,7,0.0
ROE,KOR,Refrigerant,8,0.0
ROE,KOR,Refrigerant,9,0.0
ROE,KOR,Refrigerant,10,0.0
ROE,KOR,Refrigerant,11,0.0
ROE,KOR,Refrigerant,12,0.0
ROE,KOR,Refrigerant,13,0.0
ROW,KOR,Refrigerant,0,0.0
ROW,KOR,Refrigerant,1,0.0
ROW,KOR,Refrigerant,2,0.0
ROW,KOR,Refrigerant,3,0.0
ROW,KOR,Refrigerant,4,0.0
ROW,KOR,Refrigerant,5,0.0
ROW,KOR,Refrigerant,6,0.0
ROW,KOR,Refrigerant,7,0.0
ROW,KOR,Refrigerant,8,0.0
ROW,KOR,Refrigerant,9,0.0
ROW,KOR,Refrigerant,10,0.0
ROW,KOR,Refrigerant,11,0.0
ROW,KOR,Refrigerant,12,0.0
ROW,KOR,Refrigerant,13,0.0
USA,KOR,Refrigerant,0,0.0
USA,KOR,Refrigerant,1,0.0
USA,KOR,Refrigerant,2,0.0
USA,KOR,Refrigerant,3,0.0
USA,KOR,Refrigerant,4,0.0
USA,KOR,Refrigerant,5,0.0
USA,KOR,Refrigerant,6,0.0
USA,KOR,Refrigerant,7,0.0
USA,KOR,Refrigerant,8,0.0
USA,KOR,Refrigerant,9,0.0
USA,KOR,Refrigerant,10,0.0
USA,KOR,Refrigerant,11,0.0
USA,KOR,Refrigerant,12,0.0
USA,KOR,Refrigerant,13,0.0
AUS,ROE,Refrigerant,0,0.0
AUS,ROE,Refrigerant,1,0.0
AUS,ROE,Refrigerant,2,0.0
AUS,ROE,Refrigerant,3,0.0
AUS,ROE,Refrigerant,4,0.0
AUS,ROE,Refrigerant,5,0.0
AUS,ROE,Refrigerant,6,0.0
AUS,ROE,Refrigerant,7,0.0
AUS,ROE,Refrigerant,8,0.0
AUS,ROE,Refrigerant,9,0.0
AUS,ROE,Refrigerant,10,0.0
AUS,ROE,Refrigerant,11,0.0
AUS,ROE,Refrigerant,12,0.0
AUS,ROE,Refrigerant,13,0.0
AUT,ROE,Refrigerant,0,0.0
AUT,ROE,Refrigerant,1,0.0
AUT,ROE,Refrigerant,2,0.0
AUT,ROE,Refrigerant,3,0.0
AUT,ROE,Refrigerant,4,0.0
AUT,ROE,Refrigerant,5,0.0
AUT,ROE,Refrigerant,6,0.0
AUT,ROE,Refrigerant,7,0.0
AUT,ROE,Refrigerant,8,0.0
AUT,ROE,Refrigerant,9,0.0
AUT,ROE,Refrigerant,10,0.0
AUT,ROE,Refrigerant,11,0.0
AUT,ROE,Refrigerant,12,0.0
AUT,ROE,Refrigerant,13,0.0
BRA,ROE,Refrigerant,0,0.0
BRA,ROE,Refrigerant,1,0.0
BRA,ROE,Refrigerant,2,0.0
BRA,ROE,Refrigerant,3,0.0
BRA,ROE,Refrigerant,4,0.0
BRA,ROE,Refrigerant,5,0.0
BRA,ROE,Refrigerant,6,0.0
BRA,ROE,Refrigerant,7,0.0
BRA,ROE,Refrigerant,8,0.0
BRA,ROE,Refrigerant,9,0.0
BRA,ROE,Refrigerant,10,0.0
BRA,ROE,Refrigerant,11,0.0
BRA,ROE,Refrigerant,12,0.0
BRA,ROE,Refrigerant,13,0.0
CHN,ROE,Refrigerant,0,0.0
CHN,ROE,Refrigerant,1,0.0
CHN,ROE,Refrigerant,2,0.0
CHN,ROE,Refrigerant,3,0.0
CHN,ROE,Refrigerant,4,0.0
CHN,ROE,Refrigerant,5,0.0
CHN,ROE,Refrigerant,6,0.0
CHN,ROE,Refrigerant,7,0.0
CHN,ROE,Refrigerant,8,0.0
CHN,ROE,Refrigerant,9,0.0
CHN,ROE,Refrigerant,10,0.0
CHN,ROE,Refrigerant,11,0.0
CHN,ROE,Refrigerant,12,0.0
CHN,ROE,Refrigerant,13,0.0
CZE,ROE,Refrigerant,0,0.0
CZE,ROE,Refrigerant,1,1.07625
CZE,ROE,Refrigerant,2,1.07625
CZE,ROE,Refrigerant,3,1.07625
CZE,ROE,Refrigerant,4,1.2753125
CZE,ROE,Refrigerant,5,0.9882499999999996
CZE,ROE,Refrigerant,6,0.9598125000000014
CZE,ROE,Refrigerant,7,0.9598125000000014
CZE,ROE,Refrigerant,8,0.0
CZE,ROE,Refrigerant,9,0.0
CZE,ROE,Refrigerant,10,0.0
CZE,ROE,Refrigerant,11,0.0
CZE,ROE,Refrigerant,12,0.0
CZE,ROE,Refrigerant,13,0.0
DEU,ROE,Refrigerant,0,0.0
DEU,ROE,Refrigerant,1,0.0
DEU,ROE,Refrigerant,2,0.0
DEU,ROE,Refrigerant,3,0.0
DEU,ROE,Refrigerant,4,0.0
DEU,ROE,Refrigerant,5,0.0
DEU,ROE,Refrigerant,6,0.0
DEU,ROE,Refrigerant,7,0.0
DEU,ROE,Refrigerant,8,0.0
DEU,ROE,Refrigerant,9,0.0
DEU,ROE,Refrigerant,10,0.0
DEU,ROE,Refrigerant,11,0.0
DEU,ROE,Refrigerant,12,0.0
DEU,ROE,Refrigerant,13,0.0
ITA,ROE,Refrigerant,0,0.0
ITA,ROE,Refrigerant,1,0.0
ITA,ROE,Refrigerant,2,0.0
ITA,ROE,Refrigerant,3,0.0
ITA,ROE,Refrigerant,4,0.0
ITA,ROE,Refrigerant,5,0.0
ITA,ROE,Refrigerant,6,0.0
ITA,ROE,Refrigerant,7,0.0
ITA,ROE,Refrigerant,8,0.0
ITA,ROE,Refrigerant,9,0.0
ITA,ROE,Refrigerant,10,0.0
ITA,ROE,Refrigerant,11,0.0
ITA,ROE,Refrigerant,12,0.0
ITA,ROE,Refrigerant,13,0.0
JPN,ROE,Refrigerant,0,0.0
JPN,ROE,Refrigerant,1,0.0
JPN,ROE,Refrigerant,2,0.0
JPN,ROE,Refrigerant,3,0.0
JPN,ROE,Refrigerant,4,0.0
JPN,ROE,Refrigerant,5,0.0
JPN,ROE,Refrigerant,6,0.0
JPN,ROE,Refrigerant,7,0.0
JPN,ROE,Refrigerant,8,0.0
JPN,ROE,Refrigerant,9,0.0
JPN,ROE,Refrigerant,10,0.0
JPN,ROE,Refrigerant,11,0.0
JPN,ROE,Refrigerant,12,0.0
JPN,ROE,Refrigerant,13,0.0
KOR,ROE,Refrigerant,0,0.0
KOR,ROE,Refrigerant,1,0.0
KOR,ROE,Refrigerant,2,0.0
KOR,ROE,Refrigerant,3,0.0
KOR,ROE,Refrigerant,4,0.0
KOR,ROE,Refrigerant,5,0.0
KOR,ROE,Refrigerant,6,0.0
KOR,ROE,Refrigerant,7,0.0
KOR,ROE,Refrigerant,8,0.0
KOR,ROE,Refrigerant,9,0.0
KOR,ROE,Refrigerant,10,0.0
KOR,ROE,Refrigerant,11,0.0
KOR,ROE,Refrigerant,12,0.0
KOR,ROE,Refrigerant,13,0.0
ROW,ROE,Refrigerant,0,0.0
ROW,ROE,Refrigerant,1,0.0
ROW,ROE,Refrigerant,2,0.0
ROW,ROE,Refrigerant,3,0.0
ROW,ROE,Refrigerant,4,0.0
ROW,ROE,Refrigerant,5,0.0
ROW,ROE,Refrigerant,6,0.0
ROW,ROE,Refrigerant,7,0.0
ROW,ROE,Refrigerant,8,0.0
ROW,ROE,Refrigerant,9,0.0
ROW,ROE,Refrigerant,10,0.0
ROW,ROE,Refrigerant,11,0.0
ROW,ROE,Refrigerant,12,0.0
ROW,ROE,Refrigerant,13,0.0
USA,ROE,Refrigerant,0,0.0
USA,ROE,Refrigerant,1,0.0
USA,ROE,Refrigerant,2,0.0
USA,ROE,Refrigerant,3,0.0
USA,ROE,Refrigerant,4,0.0
USA,ROE,Refrigerant,5,0.0
USA,ROE,Refrigerant,6,0.0
USA,ROE,Refrigerant,7,0.0
USA,ROE,Refrigerant,8,0.0
USA,ROE,Refrigerant,9,0.0
USA,ROE,Refrigerant,10,0.0
USA,ROE,Refrigerant,11,0.0
USA,ROE,Refrigerant,12,0.0
USA,ROE,Refrigerant,13,0.0
AUS,ROW,Refrigerant,0,0.0
AUS,ROW,Refrigerant,1,0.0
AUS,ROW,Refrigerant,2,0.0
AUS,ROW,Refrigerant,3,0.0
AUS,ROW,Refrigerant,4,0.0
AUS,ROW,Refrigerant,5,0.0
AUS,ROW,Refrigerant,6,0.0
AUS,ROW,Refrigerant,7,0.0
AUS,ROW,Refrigerant,8,0.0
AUS,ROW,Refrigerant,9,0.0
AUS,ROW,Refrigerant,10,0.0
AUS,ROW,Refrigerant,11,0.0
AUS,ROW,Refrigerant,12,0.0
AUS,ROW,Refrigerant,13,0.0
AUT,ROW,Refrigerant,0,0.0
AUT,ROW,Refrigerant,1,0.0
AUT,ROW,Refrigerant,2,0.0
AUT,ROW,Refrigerant,3,0.0
AUT,ROW,Refrigerant,4,0.0
AUT,ROW,Refrigerant,5,0.0
AUT,ROW,Refrigerant,6,0.0
AUT,ROW,Refrigerant,7,0.0
AUT,ROW,Refrigerant,8,0.0
AUT,ROW,Refrigerant,9,0.0
AUT,ROW,Refrigerant,10,0.0
AUT,ROW,Refrigerant,11,0.0
AUT,ROW,Refrigerant,12,0.0
AUT,ROW,Refrigerant,13,0.0
BRA,ROW,Refrigerant,0,0.0
BRA,ROW,Refrigerant,1,0.0
BRA,ROW,Refrigerant,2,0.0
BRA,ROW,Refrigerant,3,0.0
BRA,ROW,Refrigerant,4,0.0
BRA,ROW,Refrigerant,5,0.0
BRA,ROW,Refrigerant,6,0.0
BRA,ROW,Refrigerant,7,0.0
BRA,ROW,Refrigerant,8,0.0
BRA,ROW,Refrigerant,9,0.0
BRA,ROW,Refrigerant,10,0.0
BRA,ROW,Refrigerant,11,0.0
BRA,ROW,Refrigerant,12,0.0
BRA,ROW,Refrigerant,13,0.0
CHN,ROW,Refrigerant,0,0.0
CHN,ROW,Refrigerant,1,0.0
CHN,ROW,Refrigerant,2,0.0
CHN,ROW,Refrigerant,3,0.0
CHN,ROW,Refrigerant,4,0.0
CHN,ROW,Refrigerant,5,0.0
CHN,ROW,Refrigerant,6,0.0
CHN,ROW,Refrigerant,7,0.0
CHN,ROW,Refrigerant,8,0.0
CHN,ROW,Refrigerant,9,0.0
CHN,ROW,Refrigerant,10,0.0
CHN,ROW,Refrigerant,11,0.0
CHN,ROW,Refrigerant,12,0.0
CHN,ROW,Refrigerant,13,0.0
CZE,ROW,Refrigerant,0,0.0
CZE,ROW,Refrigerant,1,0.0
CZE,ROW,Refrigerant,2,0.0
CZE,ROW,Refrigerant,3,0.0
CZE,ROW,Refrigerant,4,0.0
CZE,ROW,Refrigerant,5,0.0
CZE,ROW,Refrigerant,6,0.0
CZE,ROW,Refrigerant,7,0.0
CZE,ROW,Refrigerant,8,0.0
CZE,ROW,Refrigerant,9,0.0
CZE,ROW,Refrigerant,10,0.0
CZE,ROW,Refrigerant,11,0.0
CZE,ROW,Refrigerant,12,0.0
CZE,ROW,Refrigerant,13,0.0
DEU,ROW,Refrigerant,0,0.0
DEU,ROW,Refrigerant,1,0.0
DEU,ROW,Refrigerant,2,0.0
DEU,ROW,Refrigerant,3,0.0
DEU,ROW,Refrigerant,4,0.0
DEU,ROW,Refrigerant,5,0.0
DEU,ROW,Refrigerant,6,0.0
DEU,ROW,Refrigerant,7,0.0
DEU,ROW,Refrigerant,8,0.0
DEU,ROW,Refrigerant,9,0.0
DEU,ROW,Refrigerant,10,0.0
DEU,ROW,Refrigerant,11,0.0
DEU,ROW,Refrigerant,12,0.0
DEU,ROW,Refrigerant,13,0.0
ITA,ROW,Refrigerant,0,0.0
ITA,ROW,Refrigerant,1,0.0
ITA,ROW,Refrigerant,2,0.0
ITA,ROW,Refrigerant,3,0.0
ITA,ROW,Refrigerant,4,0.0
ITA,ROW,Refrigerant,5,0.0
ITA,ROW,Refrigerant,6,0.0
ITA,ROW,Refrigerant,7,0.0
ITA,ROW,Refrigerant,8,0.0
ITA,ROW,Refrigerant,9,0.0
ITA,ROW,Refrigerant,10,0.0
ITA,ROW,Refrigerant,11,0.0
ITA,ROW,Refrigerant,12,0.0
ITA,ROW,Refrigerant,13,0.0
JPN,ROW,Refrigerant,0,0.0
JPN,ROW,Refrigerant,1,0.0
JPN,ROW,Refrigerant,2,0.0
JPN,ROW,Refrigerant,3,0.0
JPN,ROW,Refrigerant,4,0.0
JPN,ROW,Refrigerant,5,0.0
JPN,ROW,Refrigerant,6,0.0
JPN,ROW,Refrigerant,7,0.0
JPN,ROW,Refrigerant,8,0.0
JPN,ROW,Refrigerant,9,0.0
JPN,ROW,Refrigerant,10,0.0
JPN,ROW,Refrigerant,11,0.0
JPN,ROW,Refrigerant,12,0.0
JPN,ROW,Refrigerant,13,0.0
KOR,ROW,Refrigerant,0,0.0
KOR,ROW,Refrigerant,1,0.0
KOR,ROW,Refrigerant,2,0.0
KOR,ROW,Refrigerant,3,0.0
KOR,ROW,Refrigerant,4,0.0
KOR,ROW,Refrigerant,5,0.0
KOR,ROW,Refrigerant,6,0.0
KOR,ROW,Refrigerant,7,0.0
KOR,ROW,Refrigerant,8,0.0
KOR,ROW,Refrigerant,9,0.0
KOR,ROW,Refrigerant,10,0.0
KOR,ROW,Refrigerant,11,0.0
KOR,ROW,Refrigerant,12,0.0
KOR,ROW,Refrigerant,13,0.0
ROE,ROW,Refrigerant,0,0.0
ROE,ROW,Refrigerant,1,0.0
ROE,ROW,Refrigerant,2,0.0
ROE,ROW,Refrigerant,3,0.0
ROE,ROW,Refrigerant,4,0.0
ROE,ROW,Refrigerant,5,0.0
ROE,ROW,Refrigerant,6,0.0
ROE,ROW,Refrigerant,7,0.0
ROE,ROW,Refrigerant,8,0.0
ROE,ROW,Refrigerant,9,0.0
ROE,ROW,Refrigerant,10,0.0
ROE,ROW,Refrigerant,11,0.0
ROE,ROW,Refrigerant,12,0.0
ROE,ROW,Refrigerant,13,0.0
USA,ROW,Refrigerant,0,0.0
USA,ROW,Refrigerant,1,0.0
USA,ROW,Refrigerant,2,0.0
USA,ROW,Refrigerant,3,0.0
USA,ROW,Refrigerant,4,0.0
USA,ROW,Refrigerant,5,0.0
USA,ROW,Refrigerant,6,0.0
USA,ROW,Refrigerant,7,0.0
USA,ROW,Refrigerant,8,0.0
USA,ROW,Refrigerant,9,0.0
USA,ROW,Refrigerant,10,0.0
USA,ROW,Refrigerant,11,0.0
USA,ROW,Refrigerant,12,0.0
USA,ROW,Refrigerant,13,0.0
AUS,USA,Refrigerant,0,0.0
AUS,USA,Refrigerant,1,0.0
AUS,USA,Refrigerant,2,0.0
AUS,USA,Refrigerant,3,0.0
AUS,USA,Refrigerant,4,0.0
AUS,USA,Refrigerant,5,0.0
AUS,USA,Refrigerant,6,0.0
AUS,USA,Refrigerant,7,0.0
AUS,USA,Refrigerant,8,0.0
AUS,USA,Refrigerant,9,0.0
AUS,USA,Refrigerant,10,0.0
AUS,USA,Refrigerant,11,0.0
AUS,USA,Refrigerant,12,0.0
AUS,USA,Refrigerant,13,0.0
AUT,USA,Refrigerant,0,0.0
AUT,USA,Refrigerant,1,0.0
AUT,USA,Refrigerant,2,0.0
AUT,USA,Refrigerant,3,0.0
AUT,USA,Refrigerant,4,0.0
AUT,USA,Refrigerant,5,0.0
AUT,USA,Refrigerant,6,0.0
AUT,USA,Refrigerant,7,0.0
AUT,USA,Refrigerant,8,0.0
AUT,USA,Refrigerant,9,0.0
AUT,USA,Refrigerant,10,0.0
AUT,USA,Refrigerant,11,0.0
AUT,USA,Refrigerant,12,0.0
AUT,USA,Refrigerant,13,0.0
BRA,USA,Refrigerant,0,0.0
BRA,USA,Refrigerant,1,0.0
BRA,USA,Refrigerant,2,0.0
BRA,USA,Refrigerant,3,0.0900547374999982
BRA,USA,Refrigerant,4,0.8531249999999999
BRA,USA,Refrigerant,5,0.8531249999999999
BRA,USA,Refrigerant,6,1.1375
BRA,USA,Refrigerant,7,1.1375
BRA,USA,Refrigerant,8,1.1375
BRA,USA,Refrigerant,9,1.1375
BRA,USA,Refrigerant,10,1.1375
BRA,USA,Refrigerant,11,5.858125
BRA,USA,Refrigerant,12,5.915
BRA,USA,Refrigerant,13,5.915
CHN,USA,Refrigerant,0,0.0
CHN,USA,Refrigerant,1,0.0
CHN,USA,Refrigerant,2,0.0
CHN,USA,Refrigerant,3,0.0
CHN,USA,Refrigerant,4,0.0
CHN,USA,Refrigerant,5,0.0
CHN,USA,Refrigerant,6,0.0
CHN,USA,Refrigerant,7,0.0
CHN,USA,Refrigerant,8,0.0
CHN,USA,Refrigerant,9,0.0
CHN,USA,Refrigerant,10,0.0
CHN,USA,Refrigerant,11,0.0
CHN,USA,Refrigerant,12,0.0
CHN,USA,Refrigerant,13,0.0
CZE,USA,Refrigerant,0,0.0
CZE,USA,Refrigerant,1,0.0
CZE,USA,Refrigerant,2,0.0
CZE,USA,Refrigerant,3,0.0
CZE,USA,Refrigerant,4,0.0
CZE,USA,Refrigerant,5,0.0
CZE,USA,Refrigerant,6,0.0
CZE,USA,Refrigerant,7,0.0
CZE,USA,Refrigerant,8,0.0
CZE,USA,Refrigerant,9,0.0
CZE,USA,Refrigerant,10,0.0
CZE,USA,Refrigerant,11,0.0
CZE,USA,Refrigerant,12,0.0
CZE,USA,Refrigerant,13,0.0
DEU,USA,Refrigerant,0,0.0
DEU,USA,Refrigerant,1,0.0
DEU,USA,Refrigerant,2,0.0
DEU,USA,Refrigerant,3,0.0
DEU,USA,Refrigerant,4,0.0
DEU,USA,Refrigerant,5,0.0
DEU,USA,Refrigerant,6,0.0
DEU,USA,Refrigerant,7,0.0
DEU,USA,Refrigerant,8,0.0
DEU,USA,Refrigerant,9,0.0
DEU,USA,Refrigerant,10,0.0
DEU,USA,Refrigerant,11,0.0
DEU,USA,Refrigerant,12,0.0
DEU,USA,Refrigerant,13,0.0
ITA,USA,Refrigerant,0,0.0
ITA,USA,Refrigerant,1,0.0
ITA,USA,Refrigerant,2,0.0
ITA,USA,Refrigerant,3,0.0
ITA,USA,Refrigerant,4,0.0
ITA,USA,Refrigerant,5,0.0
ITA,USA,Refrigerant,6,0.0
ITA,USA,Refrigerant,7,0.0
ITA,USA,Refrigerant,8,0.0
ITA,USA,Refrigerant,9,0.0
ITA,USA,Refrigerant,10,0.0
ITA,USA,Refrigerant,11,0.0
ITA,USA,Refrigerant,12,0.0
ITA,USA,Refrigerant,13,0.0
JPN,USA,Refrigerant,0,0.0
JPN,USA,Refrigerant,1,0.0
JPN,USA,Refrigerant,2,0.0
JPN,USA,Refrigerant,3,0.0
JPN,USA,Refrigerant,4,0.0
JPN,USA,Refrigerant,5,0.0
JPN,USA,Refrigerant,6,0.0
JPN,USA,Refrigerant,7,0.0
JPN,USA,Refrigerant,8,0.0
JPN,USA,Refrigerant,9,0.0
JPN,USA,Refrigerant,10,0.0
JPN,USA,Refrigerant,11,0.0
JPN,USA,Refrigerant,12,0.0
JPN,USA,Refrigerant,13,0.0
KOR,USA,Refrigerant,0,0.0
KOR,USA,Refrigerant,1,0.0
KOR,USA,Refrigerant,2,0.0
KOR,USA,Refrigerant,3,0.0
KOR,USA,Refrigerant,4,0.0
KOR,USA,Refrigerant,5,0.0
KOR,USA,Refrigerant,6,0.0
KOR,USA,Refrigerant,7,0.0
KOR,USA,Refrigerant,8,0.0
KOR,USA,Refrigerant,9,0.0
KOR,USA,Refrigerant,10,0.0
KOR,USA,Refrigerant,11,0.0
KOR,USA,Refrigerant,12,0.0
KOR,USA,Refrigerant,13,0.0
ROE,USA,Refrigerant,0,0.0
ROE,USA,Refrigerant,1,0.0
ROE,USA,Refrigerant,2,0.0
ROE,USA,Refrigerant,3,0.0
ROE,USA,Refrigerant,4,0.0
ROE,USA,Refrigerant,5,0.0
ROE,USA,Refrigerant,6,0.0
ROE,USA,Refrigerant,7,0.0
ROE,USA,Refrigerant,8,0.0
ROE,USA,Refrigerant,9,0.0
ROE,USA,Refrigerant,10,0.0
ROE,USA,Refrigerant,11,0.0
ROE,USA,Refrigerant,12,0.0
ROE,USA,Refrigerant,13,0.0
ROW,USA,Refrigerant,0,0.0
ROW,USA,Refrigerant,1,0.0
ROW,USA,Refrigerant,2,0.0
ROW,USA,Refrigerant,3,0.0
ROW,USA,Refrigerant,4,0.0
ROW,USA,Refrigerant,5,0.0
ROW,USA,Refrigerant,6,0.0
ROW,USA,Refrigerant,7,0.0
ROW,USA,Refrigerant,8,0.0
ROW,USA,Refrigerant,9,0.0
ROW,USA,Refrigerant,10,0.0
ROW,USA,Refrigerant,11,0.0
ROW,USA,Refrigerant,12,0.0
ROW,USA,Refrigerant,13,0.0
AUT,AUS,Steel,0,0.0
AUT,AUS,Steel,1,0.0
AUT,AUS,Steel,2,0.0
AUT,AUS,Steel,3,0.0
AUT,AUS,Steel,4,0.0
AUT,AUS,Steel,5,0.0
AUT,AUS,Steel,6,0.0
AUT,AUS,Steel,7,0.0
AUT,AUS,Steel,8,0.0
AUT,AUS,Steel,9,0.0
AUT,AUS,Steel,10,0.0
AUT,AUS,Steel,11,0.0
AUT,AUS,Steel,12,0.0
AUT,AUS,Steel,13,0.0
BRA,AUS,Steel,0,0.0
BRA,AUS,Steel,1,0.0
BRA,AUS,Steel,2,0.0
BRA,AUS,Steel,3,0.0
BRA,AUS,Steel,4,0.0
BRA,AUS,Steel,5,0.0
BRA,AUS,Steel,6,0.0
BRA,AUS,Steel,7,0.0
BRA,AUS,Steel,8,0.0
BRA,AUS,Steel,9,0.0
BRA,AUS,Steel,10,0.0
BRA,AUS,Steel,11,0.0
BRA,AUS,Steel,12,0.0
BRA,AUS,Steel,13,0.0
CHN,AUS,Steel,0,0.0
CHN,AUS,Steel,1,0.0
CHN,AUS,Steel,2,0.0
CHN,AUS,Steel,3,0.0
CHN,AUS,Steel,4,0.0
CHN,AUS,Steel,5,0.0
CHN,AUS,Steel,6,0.0
CHN,AUS,Steel,7,0.0
CHN,AUS,Steel,8,0.0
CHN,AUS,Steel,9,0.0
CHN,AUS,Steel,10,0.0
CHN,AUS,Steel,11,0.0
CHN,AUS,Steel,12,0.0
CHN,AUS,Steel,13,0.0
CZE,AUS,Steel,0,0.0
CZE,AUS,Steel,1,0.0
CZE,AUS,Steel,2,0.0
CZE,AUS,Steel,3,0.0
CZE,AUS,Steel,4,0.0
CZE,AUS,Steel,5,0.0
CZE,AUS,Steel,6,0.0
CZE,AUS,Steel,7,0.0
CZE,AUS,Steel,8,0.0
CZE,AUS,Steel,9,0.0
CZE,AUS,Steel,10,0.0
CZE,AUS,Steel,11,0.0
CZE,AUS,Steel,12,0.0
CZE,AUS,Steel,13,0.0
DEU,AUS,Steel,0,0.0
DEU,AUS,Steel,1,0.0
DEU,AUS,Steel,2,0.0
DEU,AUS,Steel,3,0.0
DEU,AUS,Steel,4,0.0
DEU,AUS,Steel,5,0.0
DEU,AUS,Steel,6,0.0
DEU,AUS,Steel,7,0.0
DEU,AUS,Steel,8,0.0
DEU,AUS,Steel,9,0.0
DEU,AUS,Steel,10,0.0
DEU,AUS,Steel,11,0.0
DEU,AUS,Steel,12,0.0
DEU,AUS,Steel,13,0.0
ITA,AUS,Steel,0,0.0
ITA,AUS,Steel,1,0.0
ITA,AUS,Steel,2,0.0
ITA,AUS,Steel,3,0.0
ITA,AUS,Steel,4,0.0
ITA,AUS,Steel,5,0.0
ITA,AUS,Steel,6,0.0
ITA,AUS,Steel,7,0.0
ITA,AUS,Steel,8,0.0
ITA,AUS,Steel,9,0.0
ITA,AUS,Steel,10,0.0
ITA,AUS,Steel,11,0.0
ITA,AUS,Steel,12,0.0
ITA,AUS,Steel,13,0.0
JPN,AUS,Steel,0,0.0
JPN,AUS,Steel,1,0.0
JPN,AUS,Steel,2,0.0
JPN,AUS,Steel,3,0.0
JPN,AUS,Steel,4,0.0
JPN,AUS,Steel,5,0.0
JPN,AUS,Steel,6,0.0
JPN,AUS,Steel,7,0.0
JPN,AUS,Steel,8,0.0
JPN,AUS,Steel,9,0.0
JPN,AUS,Steel,10,0.0
JPN,AUS,Steel,11,0.0
JPN,AUS,Steel,12,0.0
JPN,AUS,Steel,13,0.0
KOR,AUS,Steel,0,0.0
KOR,AUS,Steel,1,0.0
KOR,AUS,Steel,2,0.0
KOR,AUS,Steel,3,0.0
KOR,AUS,Steel,4,0.0
KOR,AUS,Steel,5,0.0
KOR,AUS,Steel,6,0.0
KOR,AUS,Steel,7,0.0
KOR,AUS,Steel,8,0.0
KOR,AUS,Steel,9,0.0
KOR,AUS,Steel,10,0.0
KOR,AUS,Steel,11,0.0
KOR,AUS,Steel,12,0.0
KOR,AUS,Steel,13,0.0
ROE,AUS,Steel,0,0.0
ROE,AUS,Steel,1,0.0
ROE,AUS,Steel,2,0.0
ROE,AUS,Steel,3,0.0
ROE,AUS,Steel,4,0.0
ROE,AUS,Steel,5,0.0
ROE,AUS,Steel,6,0.0
ROE,AUS,Steel,7,0.0
ROE,AUS,Steel,8,0.0
ROE,AUS,Steel,9,0.0
ROE,AUS,Steel,10,0.0
ROE,AUS,Steel,11,0.0
ROE,AUS,Steel,12,0.0
ROE,AUS,Steel,13,0.0
ROW,AUS,Steel,0,0.0
ROW,AUS,Steel,1,0.0
ROW,AUS,Steel,2,0.0
ROW,AUS,Steel,3,0.0
ROW,AUS,Steel,4,0.0
ROW,AUS,Steel,5,0.0
ROW,AUS,Steel,6,0.0
ROW,AUS,Steel,7,0.0
ROW,AUS,Steel,8,0.0
ROW,AUS,Steel,9,0.0
ROW,AUS,Steel,10,0.0
ROW,AUS,Steel,11,0.0
ROW,AUS,Steel,12,0.0
ROW,AUS,Steel,13,0.0
USA,AUS,Steel,0,0.0
USA,AUS,Steel,1,0.0
USA,AUS,Steel,2,0.0
USA,AUS,Steel,3,0.0
USA,AUS,Steel,4,0.0
USA,AUS,Steel,5,0.0
USA,AUS,Steel,6,0.0
USA,AUS,Steel,7,0.0
USA,AUS,Steel,8,0.0
USA,AUS,Steel,9,0.0
USA,AUS,Steel,10,0.0
USA,AUS,Steel,11,0.0
USA,AUS,Steel,12,0.0
USA,AUS,Steel,13,0.0
AUS,AUT,Steel,0,0.0
AUS,AUT,Steel,1,0.0
AUS,AUT,Steel,2,0.0
AUS,AUT,Steel,3,0.0
AUS,AUT,Steel,4,0.0
AUS,AUT,Steel,5,0.0
AUS,AUT,Steel,6,0.0
AUS,AUT,Steel,7,0.0
AUS,AUT,Steel,8,0.0
AUS,AUT,Steel,9,0.0
AUS,AUT,Steel,10,0.0
AUS,AUT,Steel,11,0.0
AUS,AUT,Steel,12,0.0
AUS,AUT,Steel,13,0.0
BRA,AUT,Steel,0,0.0
BRA,AUT,Steel,1,0.0
BRA,AUT,Steel,2,0.0
BRA,AUT,Steel,3,0.0
BRA,AUT,Steel,4,0.0
BRA,AUT,Steel,5,0.0
BRA,AUT,Steel,6,0.0
BRA,AUT,Steel,7,0.0
BRA,AUT,Steel,8,0.0
BRA,AUT,Steel,9,0.0
BRA,AUT,Steel,10,0.0
BRA,AUT,Steel,11,0.0
BRA,AUT,Steel,12,0.0
BRA,AUT,Steel,13,0.0
